,Endothelial cells,Epithelial cells,Fibroblasts,Lymphoid cells,Myeloid cells,Cell_Num,transformed_x,transformed_y,pred_cell_type
2051,0.0005821320206875906,0.9808556464823174,5.503959748246411e-06,0.017279371409342218,0.0012773461279046527,3443715200960100026,9494.869471291238,15633.290367628726,Epithelial cells
2052,3.89051344176264e-05,0.9945513424411703,1.5036038863773456e-07,0.00531703545804504,9.256660597852201e-05,3443715200960100028,9457.124487167808,15466.867530157902,Epithelial cells
2053,7.274896484477569e-05,0.9958117889032636,1.6337329696658178e-07,0.0040290163734812015,8.62823851134918e-05,3443715200960100029,9457.165277373555,15546.326378301328,Epithelial cells
2054,0.00019356553827922486,0.9732924882768457,1.286205989348172e-06,0.0224700405432712,0.0040426194356144715,3443715200960100032,9456.959933410413,15639.52056581895,Epithelial cells
2055,6.965655893495652e-05,0.9959640883119169,1.5105142665891908e-07,0.003930217956322038,3.5886121399610174e-05,3443715200960100033,9445.081463669081,15510.287479035745,Epithelial cells
2056,0.00019246573942320388,0.9884527370783214,2.9935778652851575e-07,0.011192600715820412,0.00016189710864849245,3443715200960100035,9433.981583403045,15574.823344854729,Epithelial cells
2057,3.665259900271714e-05,0.9947260906362662,8.55886694031206e-08,0.005119203403267837,0.00011796777279402698,3443715200960100036,9420.812038158334,15481.51670717234,Epithelial cells
2058,0.00017680963294896288,0.9900182856272771,3.259081854219467e-06,0.00932930261190989,0.00047234304600997563,3443715200960100039,9435.482208397621,15692.03981044103,Epithelial cells
2059,7.975038585778003e-05,0.9855539883660807,2.9959777281225925e-07,0.01429367427211805,7.228737817052782e-05,3443715200960100040,9411.382975410674,15540.081964045523,Epithelial cells
2060,0.000199286343076737,0.987552013558918,5.844376850320897e-07,0.011529542392928959,0.0007185732673913256,3443715200960100042,9418.417955403349,15641.29114222822,Epithelial cells
2061,0.00043513646404220524,0.9814341558557141,8.988025574220096e-07,0.01777352971435515,0.0003562791633311972,3443715200960100044,9382.156031779761,15473.69991143871,Epithelial cells
2062,0.0011416801703758594,0.9627434263589436,3.3032351177884435e-06,0.033653741636253696,0.002457848599309006,3443715200960100045,9396.785608638496,15677.596400965609,Epithelial cells
2063,0.0006357467811296464,0.9828401045250362,6.693841792131626e-07,0.015134231683493945,0.0013892476261610145,3443715200960100047,9386.221458067641,15577.321238630662,Epithelial cells
2064,2.7023809068823844e-05,0.9881279104839671,1.9859018184469686e-07,0.011658037741964661,0.00018682937481771024,3443715200960100048,9375.33723165347,15526.886218016956,Epithelial cells
2065,6.184086865986453e-05,0.9814374835019082,1.599872594976354e-06,0.018351328905390627,0.00014774685144646493,3443715200960100051,9366.12409804816,15501.871770799456,Epithelial cells
2066,0.0003652589195095464,0.9878624719533227,1.2801747071812342e-06,0.011158076412566097,0.0006129125398947361,3443715200960100053,9369.127261920423,15614.804499661175,Epithelial cells
2067,0.00018935433045659346,0.9898878403446433,2.6146848886773194e-07,0.009616561167641877,0.0003059826887693361,3443715200960100058,9330.042557686684,15485.702023796852,Epithelial cells
2068,3.031786795752819e-05,0.9883473719177756,9.969174298616448e-08,0.011529626788258949,9.258373426502559e-05,3443715200960100059,9338.12973592154,15570.673165399212,Epithelial cells
2069,5.8813789114805415e-05,0.9913382755196036,3.4646058416859135e-08,0.008515073010047005,8.780303517609916e-05,3443715200960100060,9337.416363811826,15656.544214638598,Epithelial cells
2070,8.178560505844087e-05,0.9726313687940777,1.6639861125581237e-07,0.027210032919274138,7.664628297855003e-05,3443715200960100063,9332.67665904922,15707.65893602927,Epithelial cells
2071,7.911663536520011e-06,0.9941664227455995,1.242377083367292e-07,0.005790292358961718,3.5248994193893605e-05,3443715200960100068,9517.736249071393,15527.063556104857,Epithelial cells
2072,8.389856355579856e-06,0.9959484751194072,1.9666325351641175e-08,0.004035159769246454,7.955588665233676e-06,3443715200961100012,9558.04803143479,15381.559534147065,Epithelial cells
2073,6.935169760804238e-05,0.9974780543079178,1.0700970226636477e-05,0.0024151972521086764,2.6695772138972658e-05,3443715200961100016,9531.811515473471,15204.780796144849,Epithelial cells
2074,1.2419892831973299e-05,0.9948817413882045,2.4905874068445437e-06,0.0050697699830012126,3.357814855545126e-05,3443715200961100019,9543.357704841323,15406.997403061674,Epithelial cells
2075,0.00014717862921698795,0.9846262598632098,2.2004990411531296e-07,0.015214519839393465,1.1821618275382711e-05,3443715200961100021,9516.695847740466,15257.274966285837,Epithelial cells
2076,6.408914749282332e-06,0.9991124654511825,1.0291771673916281e-06,0.0008742379313573124,5.858525543647156e-06,3443715200961100022,9506.869720559527,15209.061853760908,Epithelial cells
2077,7.033665566248218e-06,0.9954557158014179,1.4509704056419083e-06,0.004528546488464842,7.253074145296835e-06,3443715200961100023,9511.817426532594,15229.309915902508,Epithelial cells
2078,0.00017121294642113286,0.9940055679555876,5.674967758655424e-08,0.0058115631781997515,1.1599170113887397e-05,3443715200961100025,9519.315867973166,15362.035779528222,Epithelial cells
2079,1.002042308800952e-05,0.9954053468806734,3.6052851356082825e-08,0.00456407172196493,2.0524921422396935e-05,3443715200961100026,9512.031285549394,15298.76871812473,Epithelial cells
2080,6.894652943670846e-05,0.9866656252027188,2.076198518532348e-07,0.011681726425720776,0.0015834942222718044,3443715200961100027,9506.562184140967,15280.002730011678,Epithelial cells
2081,7.5054731399007954e-06,0.9979744040226197,4.437368729790134e-06,0.002007100296275044,6.55283923570931e-06,3443715200961100028,9514.293946446272,15387.369910601126,Epithelial cells
2082,3.0281820214009295e-06,0.9982133577943584,1.433250287940584e-06,0.0017518382063834127,3.0342566948961084e-05,3443715200961100029,9491.425884384711,15230.784911265187,Epithelial cells
2083,1.2188645168838612e-05,0.9971950244195921,2.2398121590982798e-07,0.002789714818509416,2.8481355139676194e-06,3443715200961100030,9512.462481809898,15446.757501729273,Epithelial cells
2084,0.0001255393771247862,0.9960105186746716,4.2232803417018185e-07,0.0038616692588638647,1.8503613054758223e-06,3443715200961100031,9492.382083989593,15257.222568541365,Epithelial cells
2085,5.3284470160273574e-05,0.9977470357000623,0.0005219991510307856,0.001665979869393697,1.170080935263703e-05,3443715200961100033,9483.090098220051,15241.642513557805,Epithelial cells
2086,0.0003852960607902923,0.9851595211907186,7.068713632190576e-08,0.014343853626361609,0.0001112584349931814,3443715200961100035,9490.453466241264,15339.376264279344,Epithelial cells
